gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff	cell_type
RUFY1	4.8326766935621034e-9	0.12291325233938731	0.149	0.3	1.603337146623099e-4	-0.151	PSC
CHAD	4.888533542592263e-9	-4.40499153689706	0.026	0.203	1.621868773425835e-4	-0.17700000000000002	PSC
CARS2	4.900975045769477e-9	0.5600140940818351	0.175	0.282	1.6259964909349394e-4	-0.10699999999999998	PSC
ENOSF1	4.940884363888897e-9	-0.8727668226510881	0.193	0.464	1.6392372054074194e-4	-0.271	PSC
NCOA7	4.9505471522415134e-09	-0.9180379188332584	0.167	0.434	1.642443028699167e-4	-0.267	PSC
XPC	4.967133409161746e-9	0.5453093129162804	0.079	0.179	1.6479458511575924e-4	-0.09999999999999999	PSC
ADIPOR2	4.9713985180771695e-9	-1.5429801812476631	0.079	0.321	1.6493608863424626e-4	-0.242	PSC
SOS1	4.974600293639101e-9	0.45208068430353143	0.325	0.46	1.6504231394206444e-4	-0.135	PSC
SPIN1	4.987426470804694e-9	0.568472448762964	0.246	0.357	1.6546784802188734e-4	-0.11099999999999999	PSC
ROCK2	5.02331157067396e-9	0.12492201313227591	0.342	0.53	1.6665840798024995e-4	-0.188	PSC
OLA1	5.030523293628763e-9	1.120704388237196	0.184	0.209	1.6689767131272147e-4	-0.024999999999999994	PSC
PALLD	5.04668313728548e-9	-0.5711551498771441	0.518	0.779	1.6743380644572038e-4	-0.261	PSC
TRIM24	5.059233576547636e-9	0.2070057834668492	0.114	0.256	1.6785019236912092e-4	-0.14200000000000002	PSC
ATAD3B	5.0652513090674845e-9	0.45942298345068955	0.07	0.175	1.6804984268093193e-4	-0.10499999999999998	PSC
TTC7B	5.071224310671143e-9	0.8716632813086044	0.254	0.31	1.682480089551365e-4	-0.055999999999999994	PSC
FBH1	5.077003079883264e-9	-0.5617715647920309	0.167	0.401	1.6843973118128706e-4	-0.234	PSC
GOLPH3	5.078125738271224e-9	0.5107213949834872	0.219	0.343	1.6847697761862438e-4	-0.12400000000000003	PSC
PSPC1	5.107064107243721e-9	0.43862791861043193	0.263	0.409	1.6943706588602495e-4	-0.14599999999999996	PSC
UBC	5.131764654182404e-9	-2.840201771952101	0.009	0.175	1.7025655593180962e-4	-0.16599999999999998	PSC
SNX27	5.162000568468648e-9	0.8444963730214494	0.114	0.194	1.7125969286008432e-4	-0.08	PSC
FXYD6-FXYD2	5.22633732856775e-9	-2.1914708003230654	0.026	0.224	1.7339419354989226e-4	-0.198	PSC
DDR2	5.3338617571419615e-9	-0.17418223421153878	0.228	0.45	1.7696153151669885e-4	-0.222	PSC
ZXDC	5.339654271894013e-9	0.5374065836801536	0.132	0.252	1.7715370977862768e-4	-0.12	PSC
AC023509.6	5.516162855933306e-9	-0.16206852082717327	0.211	0.427	1.830097350712993e-4	-0.216	PSC
FBXL20	5.528077670503946e-9	0.31652734862386933	0.289	0.432	1.8340503287430943e-4	-0.14300000000000002	PSC
NIN	5.539867397123174e-9	1.2915500925510455	0.193	0.203	1.8379618063435552e-4	-0.010000000000000009	PSC
FAXDC2	5.563862369097832e-9	-1.4526836060244293	0.07	0.301	1.8459226181955876e-4	-0.23099999999999998	PSC
ARHGAP15	5.582082942970628e-9	1.0145910612267695	0.43	0.453	1.8519676579893652e-4	-0.02300000000000002	PSC
DOCK10	5.5844882741771525e-9	1.2943105738159701	0.263	0.238	1.8527656747237538e-4	0.025000000000000022	PSC
ENG	5.693278270827158e-9	-1.1497481294548308	0.167	0.435	1.8888589319123264e-4	-0.268	PSC
KANK2	5.828961708471888e-9	0.11819947692177823	0.281	0.477	1.933874626019718e-4	-0.19599999999999995	PSC
ZC3H4	5.918222344754727e-9	2.1393338069925245	0.079	0.077	1.963488627319276e-4	0.0020000000000000018	PSC
TRIM44	5.928256910963222e-9	0.36130701401725296	0.211	0.361	1.9668177953502682e-4	-0.15	PSC
SPPL3	6.041036939040664e-9	0.10911647856332429	0.237	0.409	2.004234825265521e-4	-0.172	PSC
CHN1	6.047231934820397e-9	1.6279752650760406	0.193	0.147	2.006290139015363e-4	0.04600000000000001	PSC
RPL27A	6.050978983983749e-9	-0.9829715477304117	0.114	0.346	2.0075332975162886e-4	-0.23199999999999998	PSC
ANKRD36C	6.0544573150643595e-9	1.1750109299819247	0.123	0.17	2.0086873034189025e-4	-0.047000000000000014	PSC
CYFIP1	6.0561658705474374e-9	0.24205860621735653	0.237	0.385	2.0092541508715233e-4	-0.14800000000000002	PSC
RPL7A	6.117474746684348e-9	-1.5997637742889008	0.061	0.276	2.029594596707466e-4	-0.21500000000000002	PSC
KMT5B	6.224063867383287e-9	0.5949798895888213	0.281	0.385	2.0649576692817533e-4	-0.10399999999999998	PSC
ZNF33A	6.25036258712519e-9	0.623043941233316	0.193	0.289	2.0736827955305243e-4	-0.09599999999999997	PSC
ZEB1	6.251036568203805e-9	-0.5479417788105145	0.237	0.499	2.0739064022329764e-4	-0.262	PSC
LONP2	6.275892795200849e-9	-0.1268410953295539	0.211	0.417	2.0821529526637855e-4	-0.206	PSC
MAPRE3	6.320273045858163e-9	-0.12882476408863963	0.035	0.194	2.0968769884243627e-4	-0.159	PSC
ASAP2	6.366417568455691e-9	0.36217159839449264	0.298	0.456	2.1121863566865446e-4	-0.15800000000000003	PSC
LCOR	6.373937846888575e-9	0.3914785416647192	0.254	0.377	2.1146813594622224e-4	-0.123	PSC
UGGT1	6.384363354884894e-9	0.16479369270410407	0.105	0.236	2.118140230250161e-4	-0.131	PSC
SH3RF3	6.534304490318298e-9	0.29961380151742256	0.526	0.676	2.1678862007529017e-4	-0.15000000000000002	PSC
ZNF10	6.5484180892056795e-9	0.7229083938208594	0.132	0.229	2.1725686694557683e-4	-0.097	PSC
CCDC130	6.6580278135552764e-9	-0.36168802778353754	0.061	0.214	2.2089338877032342e-4	-0.153	PSC
AP003086.2	6.674723481639446e-9	-1.7929049308418166	0.096	0.343	2.214473009503519e-4	-0.24700000000000003	PSC
NEMF	6.675134250150164e-9	0.2209766325729069	0.263	0.41	2.21460929017232e-4	-0.14699999999999996	PSC
AC068896.1	6.725547328160666e-9	0.3225789562354827	0.202	0.372	2.2313348370638642e-4	-0.16999999999999998	PSC
WASF2	6.7475040470731465e-9	0.41169555971941496	0.36	0.496	2.2386194176974577e-4	-0.136	PSC
STXBP4	6.86776217513583e-9	-0.3942074263206522	0.149	0.363	2.2785174568448145e-4	-0.214	PSC
STX17	7.045845161849612e-9	0.43202139595554667	0.07	0.175	2.337600049346846e-4	-0.10499999999999998	PSC
DDAH1	7.096147644235069e-9	0.4831684950074959	0.316	0.457	2.3542889039278688e-4	-0.14100000000000001	PSC
GPATCH2L	7.285189390732712e-9	0.6168895699397545	0.158	0.249	2.417007284163392e-4	-0.091	PSC
NRP2	7.3006539419857035e-9	-0.5351421169788825	0.07	0.249	2.422137958332597e-4	-0.179	PSC
SORBS1	7.374710899479454e-9	1.124127523316701	0.526	0.476	2.4467078351202983e-4	0.050000000000000044	PSC
UBR5	7.477510905186018e-9	0.37622757509783944	0.421	0.552	2.4808137930135653e-4	-0.13100000000000006	PSC
CCDC57	7.517765912749897e-9	0.28891190419644247	0.158	0.293	2.4941691968730334e-4	-0.13499999999999998	PSC
RAB1A	7.531276569564818e-9	0.38758234786593726	0.412	0.545	2.4986516274845197e-4	-0.13300000000000006	PSC
DKK3	7.685837539190386e-9	0.5677771647322505	0.088	0.172	2.5499303203771944e-4	-0.08399999999999999	PSC
ZNF462	7.706107512327698e-9	0.27904196009054394	0.14	0.291	2.5566552893649603e-4	-0.15099999999999997	PSC
NCKAP1	7.748517800789085e-9	-0.6734427356767795	0.184	0.437	2.5707257507677944e-4	-0.253	PSC
UBE2G1	7.960350241796671e-9	0.9886720478043538	0.202	0.238	2.6410053997208817e-4	-0.035999999999999976	PSC
EFHC1	8.014450485756115e-9	1.1767205763528852	0.175	0.225	2.6589542376593065e-4	-0.05000000000000002	PSC
ANKFY1	8.083096877918642e-9	0.790052654853458	0.193	0.263	2.6817290511870677e-4	-0.07	PSC
ATG7	8.183917607000968e-9	0.10124236524636765	0.395	0.6	2.715178344474711e-4	-0.20499999999999996	PSC
REXO1	8.228909507797582e-9	-0.4574755264415433	0.026	0.148	2.7301053074020034e-4	-0.122	PSC
PPP3CA	8.236946947101003e-9	-0.8505042633150461	0.202	0.466	2.7327718886397e-4	-0.264	PSC
PDXDC1	8.273671614766325e-9	0.1461671330553267	0.298	0.482	2.7449560316310234e-4	-0.184	PSC
TTLL11	8.303158782027997e-9	-0.6301340125431567	0.096	0.3	2.7547389891134286e-4	-0.204	PSC
CDC14B	8.636013473196426e-9	1.3342152212444716	0.237	0.195	2.865170190002378e-4	0.04199999999999998	PSC
MTR	8.643321360205004e-9	0.4127129417690902	0.167	0.289	2.867594727675214e-4	-0.12199999999999997	PSC
NXN	8.669257073850259e-9	0.8292049850714153	0.211	0.267	2.8761994193913e-4	-0.05600000000000002	PSC
CALCOCO2	8.669456855943151e-9	-0.10567874018792545	0.193	0.374	2.8762657010962593e-4	-0.181	PSC
WISP1	8.700125598990989e-9	-2.634542853462549	0.035	0.242	2.8864406699772406e-4	-0.207	PSC
MACO1	8.71036928482325e-9	1.2595507493218088	0.184	0.204	2.8898392176258096e-4	-0.01999999999999999	PSC
TRIM66	8.784554509140211e-9	-0.6200386872465208	0.079	0.27	2.9144516494974477e-4	-0.191	PSC
ATP1B3	8.79940755824541e-9	0.3453957231113308	0.175	0.346	2.9193794455990797e-4	-0.17099999999999999	PSC
NUBPL	8.81458710820263e-9	0.1899035684933772	0.167	0.322	2.924415564888386e-4	-0.155	PSC
RETREG1	8.833169419301138e-9	3.8248427823665403	0.088	0.021	0.00029305806182415383	0.06699999999999999	PSC
DPYD-AS1	8.840167982299598e-9	0.985233779627164	0.123	0.199	2.932902531487538e-4	-0.07600000000000001	PSC
AL033529.1	8.86150106008826e-9	1.676301749560773	0.193	0.144	2.9399802067054824e-4	0.049000000000000016	PSC
AC005237.1	8.861809888031124e-9	-0.6866097774084785	0.088	0.309	2.940082666552086e-4	-0.221	PSC
H2AFV	8.875992457347426e-9	0.1466119318953305	0.035	0.135	2.944788017574156e-4	-0.1	PSC
PHIP	9.077774825515767e-9	-0.5195460923033857	0.167	0.407	3.011733353861366e-4	-0.23999999999999996	PSC
BRD4	9.10211871752038e-9	0.32806586268158855	0.246	0.37	3.0198099269117365e-4	-0.124	PSC
ZNF568	9.122924899622547e-9	0.16717253104807073	0.035	0.133	3.0267127939477724e-4	-0.098	PSC
C11orf96	9.156384885713492e-9	-1.639729144464437	0.07	0.294	3.0378138135331653e-4	-0.22399999999999998	PSC
LDB3	9.172791731604484e-9	3.5571525890403723	0.123	0.028	3.0432571127944196e-4	0.095	PSC
STAT6	9.427407733410988e-9	-1.0176024918214581	0.132	0.376	3.1277310637137636e-4	-0.244	PSC
CALCRL	9.500050716788243e-9	2.4077116613416303	0.219	0.089	3.1518318263088353e-4	0.13	PSC
TLDC2	9.548167038608284e-9	-1.9526314891367171	0.044	0.253	3.1677953783990705e-4	-0.20900000000000002	PSC
SCAF8	9.67031377588535e-9	0.4003416941432798	0.316	0.434	3.2083200014254825e-4	-0.118	PSC
CDK19	9.697643129221398e-9	1.3219590130212935	0.272	0.258	3.217387060981783e-4	0.014000000000000012	PSC
TMOD3	9.71470376349575e-9	-0.25688044418962674	0.167	0.36	3.223047267614985e-4	-0.19299999999999998	PSC
ZBTB4	9.7735410252557e-9	1.2487698989234834	0.184	0.203	3.2425677059490834e-4	-0.019000000000000017	PSC
CCDC68	9.778549480685653e-9	-1.7002921303148715	0.061	0.281	3.244229361207079e-4	-0.22000000000000003	PSC
AL391097.1	9.85904511986231e-9	-5.734921405909617	0	0.14	3.2709353994167187e-4	-0.14	PSC
NR4A1	9.907452092650296e-9	-0.7756453205535909	0.114	0.344	3.2869953807785886e-4	-0.22999999999999998	PSC
ARL8A	9.941713172819113e-9	0.9493458466226306	0.053	0.103	3.298362179346197e-4	-0.049999999999999996	PSC
PXN	1.0042397836878781e-8	-0.6392366689034654	0.132	0.356	3.331766330341273e-4	-0.22399999999999998	PSC
RPL13	1.0087105604435908e-8	-0.2715529433829845	0.149	0.345	3.3465990263837014e-4	-0.19599999999999998	PSC
RPS14	1.0096561796372282e-8	-0.8940254726362431	0.07	0.271	3.349736307182432e-4	-0.201	PSC
COL16A1	1.0122163601933495e-8	1.4638357284972652	0.14	0.156	3.358230218213476e-4	-0.015999999999999986	PSC
DLGAP4	1.013437228474369e-8	1.0646596966209072	0.281	0.315	3.362280692909414e-4	-0.033999999999999975	PSC
RPL29	1.0137316480399868e-8	-1.0439921035624558	0.035	0.198	3.363257488702264e-4	-0.163	PSC
STAG2	1.0264560009886099e-8	0.3001197283231768	0.263	0.395	3.405473074479911e-4	-0.132	PSC
KANTR	1.0331317297571793e-8	0.6651912361270339	0.193	0.278	3.427621139815394e-4	-0.08500000000000002	PSC
STAU2	1.0428219639394476e-8	0.82548571682634	0.298	0.379	3.4597704297619056e-4	-0.08100000000000002	PSC
EIF3H	1.0447605572018677e-8	0.875696520156843	0.149	0.211	3.4662021006286365e-4	-0.062	PSC
SNTA1	1.0537082432596376e-8	2.569612697575294	0.175	0.072	3.4958878386625e-4	0.103	PSC
IL34	1.0647210082400133e-8	-0.9569316691767226	0.096	0.322	3.5324248890378923e-4	-0.226	PSC
SREBF1	1.0761080915204983e-8	-2.1691559119210098	0.061	0.287	3.570203815237557e-4	-0.22599999999999998	PSC
TBC1D2B	1.0819918895185426e-8	-0.9395907434031869	0.158	0.413	3.589724491855669e-4	-0.255	PSC
AC087721.2	1.0851699481151113e-8	0.6374234050498969	0.175	0.285	3.600268336861505e-4	-0.10999999999999999	PSC
ZNF438	1.0882493490765906e-8	0.6929512222438822	0.123	0.215	3.6104848654314046e-4	-0.092	PSC
AP002336.2	1.0975766005197967e-8	-1.2171897504405291	0.14	0.398	3.6414298875445296e-4	-0.258	PSC
THADA	1.102936368427429e-8	0.7065287252706635	0.351	0.451	3.6592119895316813e-4	-0.10000000000000003	PSC
NCKIPSD	1.1080726092903798e-8	-3.440580408050126	0.026	0.22	3.676252495842693e-4	-0.194	PSC
MOK	1.1275949323014709e-8	0.7234402135043925	0.061	0.131	3.74102170689659e-4	-0.07	PSC
PON2	1.1287062336604971e-8	-0.1692298971618873	0.044	0.174	3.744708671415431e-4	-0.13	PSC
NAALADL2	1.139427564784702e-8	0.5451521119390974	0.465	0.595	3.7802788316862056e-4	-0.12999999999999995	PSC
KIAA1328	1.1597863127445285e-8	0.7101797001881001	0.237	0.302	3.847823049792522e-4	-0.065	PSC
MIR646HG	1.1617136005978593e-8	2.4747819528926605	0.149	0.092	3.8542172127035176e-4	0.056999999999999995	PSC
TRPS1	1.1710336215788204e-8	0.7429624314746879	0.368	0.408	3.885138246312053e-4	-0.03999999999999998	PSC
WDR73	1.1909167301314625e-8	-1.152050014097332	0.088	0.309	3.951104435557153e-4	-0.221	PSC
STAT3	1.2100655411638634e-8	-0.11111990737362598	0.368	0.612	4.0146344459193495e-4	-0.244	PSC
WWP2	1.2213785036978627e-8	0.24049814894082655	0.193	0.334	4.052167461718399e-4	-0.14100000000000001	PSC
CDC42BPB	1.2233932803909797e-8	0.2815691441556163	0.246	0.397	4.0588518863531536e-4	-0.15100000000000002	PSC
SMIM4	1.2292556677635039e-8	-2.378948773880785	0.026	0.22	4.0783015289389766e-4	-0.194	PSC
PBX4	1.2385064425917996e-8	4.472665999244251	0.105	0.013	4.1089928245868133e-4	0.092	PSC
ANKAR	1.2437480500637513e-8	-0.8448555972052318	0.167	0.409	4.1263829056965075e-4	-0.24199999999999997	PSC
LINC00476	1.2633273982291748e-8	-1.9265036848791615	0.061	0.286	4.191341309104933e-4	-0.22499999999999998	PSC
CREBBP	1.2634353847511436e-8	0.6281631030131538	0.474	0.552	4.191699575988869e-4	-0.07800000000000007	PSC
UGCG	1.2733375978587214e-8	-0.9250456019138854	0.123	0.359	4.22455214841588e-4	-0.236	PSC
ACSL3	1.2738160002988853e-8	-1.3073301270557838	0.105	0.352	4.2261393441916115e-4	-0.247	PSC
ZNF141	1.2750180175044235e-8	0.5498436803763505	0.088	0.179	4.230127276674426e-4	-0.091	PSC
PTGR1	1.290365081480794e-8	-1.1863760259917517	0.061	0.267	4.28104423082883e-4	-0.20600000000000002	PSC
LARGE1	1.2926497989571338e-8	0.10489724189528049	0.535	0.733	4.288624238000083e-4	-0.19799999999999995	PSC
STAM2	1.3103188061981688e-8	0.12542771032839156	0.105	0.247	4.3472447033236647e-4	-0.14200000000000002	PSC
PPP1R21	1.324147405079182e-8	0.24708649413796868	0.193	0.354	4.393123845831202e-4	-0.16099999999999998	PSC
MAT2A	1.3396790901056586e-8	0.45390750032402066	0.167	0.329	4.444653317243544e-4	-0.162	PSC
PTK2B	1.3417061351557638e-8	2.0897824637321802	0.202	0.109	4.4513784446062774e-4	0.09300000000000001	PSC
ZNF782	1.353601602356914e-8	1.5091061796016474	0.088	0.125	4.4908440361395333e-4	-0.037000000000000005	PSC
KCMF1	1.3563223286117807e-8	0.2313771531391386	0.158	0.291	4.499870589635305e-4	-0.13299999999999998	PSC
AC027018.1	1.3686912395848414e-8	-1.7666199499914494	0.018	0.188	4.5409069255706284e-4	-0.17	PSC
NUDT3	1.3733136451181605e-8	-0.11958866998250717	0.167	0.355	4.556242680408521e-4	-0.18799999999999997	PSC
AKAP9	1.39104852342825e-8	-0.47936851799992863	0.281	0.531	4.615081686177905e-4	-0.25	PSC
PPP2R5E	1.3994341580913513e-8	0.35688171864493134	0.254	0.412	4.642902706299676e-4	-0.15799999999999997	PSC
FAM241A	1.4042826292514103e-8	0.58010719544169	0.175	0.26	4.658988479067404e-4	-0.08500000000000002	PSC
MAK	1.4228851426486588e-8	-1.2057305585914444	0.114	0.355	4.720706037765455e-4	-0.241	PSC
MED27	1.423441076538398e-8	0.46903106146762646	0.211	0.327	4.7225504596314435e-4	-0.11600000000000002	PSC
ZNF518A	1.4256322318653883e-8	0.16016425879724883	0.158	0.297	4.7298200556597985e-4	-0.13899999999999998	PSC
NT5DC1	1.4303019581999096e-8	0.39674107592885327	0.175	0.322	4.74531280671984e-4	-0.14700000000000002	PSC
ADGRE2	1.4312742440355847e-8	-4.934893403449098	0.009	0.178	4.7485385594368595e-4	-0.16899999999999998	PSC
PDE7B	1.431586231315682e-8	-0.5275817697694167	0.184	0.43	4.749573639636038e-4	-0.246	PSC
PRMT3	1.4530852747642462e-8	1.3331502824944228	0.132	0.168	4.82090101608534e-4	-0.036000000000000004	PSC
AC118549.1	1.454377829312198e-8	-0.14881121134794495	0.228	0.433	4.825189324309079e-4	-0.205	PSC
NFE2L2	1.457984687148206e-8	-0.8477573102192714	0.193	0.451	4.837155796551603e-4	-0.258	PSC
ANGPT2	1.4797444325273717e-8	1.4406079319013512	0.237	0.205	4.909348103796061e-4	0.032	PSC
EFCAB2	1.4907627159065194e-8	0.11150715657740157	0.175	0.333	4.945903462563059e-4	-0.15800000000000003	PSC
RAB10	1.5043818449656725e-8	0.5288612918891473	0.421	0.492	4.991087647042611e-4	-0.07100000000000001	PSC
CDK6	1.5049079542083987e-8	-0.1290154778586653	0.193	0.399	4.992833119677204e-4	-0.20600000000000002	PSC
STX2	1.52492884324716e-8	1.7617489859374522	0.132	0.118	5.059256423241103e-4	0.014000000000000012	PSC
FAM120B	1.5400822615170777e-8	-0.18071360218322546	0.184	0.376	5.109530919035209e-4	-0.192	PSC
STT3B	1.5550904376435326e-8	0.602087120722576	0.237	0.346	5.159323544969948e-4	-0.10899999999999999	PSC
CCDC65	1.560072836635548e-8	-1.6081678481534594	0.061	0.283	5.175853650105757e-4	-0.22199999999999998	PSC
AC099811.2	1.5636735085340675e-8	-1.6054237785602337	0.009	0.142	5.187799599263475e-4	-0.13299999999999998	PSC
GRK2	1.578367807053182e-8	1.6276980229495623	0.149	0.124	5.236550873460342e-4	0.024999999999999994	PSC
NNMT	1.580379689689134e-8	-0.26417545010347443	0.193	0.409	5.24322569648164e-4	-0.21599999999999997	PSC
YES1	1.584080307879957e-8	0.11358019740483971	0.07	0.191	5.255503237453333e-4	-0.121	PSC
AC025180.1	1.6323632412648862e-8	-0.8254379708129138	0.035	0.19	5.415691525544513e-4	-0.155	PSC
PRKCE	1.6452248445919225e-8	-0.21733719883627634	0.263	0.482	5.458362466902621e-4	-0.21899999999999997	PSC
MMS19	1.6540055416012227e-8	-0.13355302710279937	0.079	0.238	5.487494185370377e-4	-0.15899999999999997	PSC
TPR	1.6611071559593725e-8	0.5964505077857878	0.079	0.184	5.51105521132641e-4	-0.105	PSC
PTOV1	1.6653941829502667e-8	-0.739917014359599	0.105	0.337	5.5252782807741e-4	-0.23200000000000004	PSC
PPP1R12C	1.6712910710716785e-8	-0.7877211068252203	0.263	0.536	5.544842386494507e-4	-0.273	PSC
MAP4K3	1.672300028484789e-8	-0.21301151447190492	0.474	0.718	5.548189804503984e-4	-0.244	PSC
ITGA7	1.6980374140326655e-8	2.603243461565433	0.211	0.079	5.633578728536174e-4	0.132	PSC
SPAG9	1.698410456184443e-8	0.5238915395144448	0.404	0.484	5.634816370483127e-4	-0.07999999999999996	PSC
STK17A	1.7083864101964836e-8	1.1154221423925228	0.158	0.193	5.667913593108873e-4	-0.035	PSC
HIBADH	1.7094044370230728e-8	0.7519176600114401	0.202	0.305	5.671291100711449e-4	-0.10299999999999998	PSC
AGTR1	1.7142106221237892e-8	-1.4009423832327315	0.088	0.319	5.687236581020096e-4	-0.231	PSC
UBE2B	1.7145038719666252e-8	-0.3663806024256737	0.14	0.353	5.688209496023673e-4	-0.21299999999999997	PSC
MCCC1	1.7247680794707038e-8	0.28812307330444337	0.132	0.268	5.722263057259954e-4	-0.136	PSC
OLFML2A	1.7347459185821288e-8	3.8842198978396887	0.114	0.024	5.755366534079928e-4	0.09	PSC
GYPC	1.7348286195684443e-8	-2.1210706853801753	0.026	0.206	5.755640911142228e-4	-0.18	PSC
SH2B1	1.7397764106681208e-8	-0.6444722142078461	0.132	0.345	5.772056197673624e-4	-0.21299999999999997	PSC
ATP11A	1.7532402062264585e-8	-0.7476152976828944	0.105	0.333	5.816725032197521e-4	-0.22800000000000004	PSC
EFR3A	1.8153392599550083e-8	0.34427089349067047	0.123	0.261	6.022751062752731e-4	-0.138	PSC
AQP7	1.8196557637230594e-8	4.012433838801698	0.105	0.01	6.037071927303994e-4	0.095	PSC
NAP1L1	1.8258645012129923e-8	-0.22299519147009483	0.211	0.447	6.057670655674344e-4	-0.23600000000000002	PSC
CHST3	1.832011248000883e-8	0.8725178844477394	0.105	0.17	6.078063717492529e-4	-0.06500000000000002	PSC
KCNIP4	1.852086254444757e-8	-1.947671114453988	0.105	0.348	6.14466656637137e-4	-0.243	PSC
KIAA1755	1.8591793975024832e-8	-2.0020346099436916	0.07	0.297	6.168199487093989e-4	-0.22699999999999998	PSC
MAP3K3	1.8782365293972644e-8	0.5643902584024197	0.228	0.31	6.231425333581304e-4	-0.08199999999999999	PSC
ST6GALNAC5	1.880453064298664e-8	-4.479732257221138	0.009	0.177	6.238779131423677e-4	-0.16799999999999998	PSC
DLX6-AS1	1.8988574796935874e-8	4.997082841191	0.088	0.007	6.299839460379415e-4	0.08099999999999999	PSC
RASSF8	1.899361006936352e-8	-1.683554211950167	0.053	0.264	6.301510012712736e-4	-0.21100000000000002	PSC
LHFPL6	1.911126578177214e-8	-0.5186293242146425	0.526	0.781	6.340544648418542e-4	-0.255	PSC
EFEMP1	1.916164918907448e-8	0.3513484076979333	0.105	0.239	6.35726035145924e-4	-0.134	PSC
HDAC5	1.9232811200098875e-8	0.7771097530314037	0.246	0.298	6.380869771856804e-4	-0.05199999999999999	PSC
AC005520.1	1.9242976857085744e-8	0.6625805897191431	0.114	0.187	6.384242431875338e-4	-0.073	PSC
MAGI3	1.9401464642735726e-8	0.35878108666740943	0.158	0.29	6.436823924520432e-4	-0.13199999999999998	PSC
MARC2	1.9539248521448507e-8	-1.7547241046004884	0.053	0.259	6.482536481960972e-4	-0.20600000000000002	PSC
CFDP1	1.974273104250383e-8	0.4754210856530222	0.254	0.369	6.550045877971495e-4	-0.11499999999999999	PSC
EXOC1	2.0167212508397274e-8	0.13852836629878318	0.079	0.214	6.690876093910964e-4	-0.135	PSC
NT5C2	2.0170268916042046e-8	0.20523847982666754	0.307	0.477	6.69189011827527e-4	-0.16999999999999998	PSC
ZNF423	2.0252574442433018e-8	1.2666681351627558	0.263	0.261	6.719196622766002e-4	0.0020000000000000018	PSC
